Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;
83781;19/09/2017;0000;;28.1;;
83781;19/09/2017;1200;0;;16.4;
83781;20/09/2017;0000;;27.2;;
83781;20/09/2017;1200;0;;15.2;
83781;21/09/2017;0000;;29.7;;
83781;21/09/2017;1200;0;;15.8;
83781;22/09/2017;0000;;30;;
83781;22/09/2017;1200;0;;17.4;
83781;23/09/2017;0000;;30.7;;
83781;23/09/2017;1200;0;;18.3;
83781;24/09/2017;0000;;24.5;;
83781;24/09/2017;1200;0;;18;
83781;25/09/2017;0000;;26.5;;
83781;25/09/2017;1200;0;;16.2;
83781;26/09/2017;0000;;27.4;;
83781;26/09/2017;1200;0;;14.7;
83781;27/09/2017;0000;;30.6;;
83781;27/09/2017;1200;0;;16.1;
83781;28/09/2017;0000;;27;;
83781;28/09/2017;1200;0;;17;
83781;29/09/2017;0000;;23.2;;
83781;29/09/2017;1200;1;;16.3;
83781;30/09/2017;0000;;22.2;;
83781;30/09/2017;1200;10.1;;16.4;
83781;01/10/2017;0000;;27;;
83781;01/10/2017;1200;25.5;;16.2;
83781;02/10/2017;0000;;23;;
83781;02/10/2017;1200;0;;16.7;
83781;03/10/2017;0000;;23.2;;
83781;03/10/2017;1200;17.6;;14.8;
83781;04/10/2017;0000;;24.1;;
83781;04/10/2017;1200;1;;14.4;
83781;05/10/2017;0000;;32.1;;
83781;05/10/2017;1200;0;;13.9;
83781;06/10/2017;0000;;33.7;;
83781;06/10/2017;1200;0;;18.8;
83781;07/10/2017;0000;;26;;
83781;07/10/2017;1200;2.4;;18;
83781;08/10/2017;0000;;25.8;;
83781;08/10/2017;1200;5.4;;17.4;
83781;09/10/2017;0000;;31.1;;
83781;09/10/2017;1200;0;;18.4;
83781;10/10/2017;0000;;33.9;;
83781;10/10/2017;1200;0;;20.3;
83781;11/10/2017;0000;;34.7;;
83781;11/10/2017;1200;3;;19.5;
83781;12/10/2017;0000;;34.5;;
83781;12/10/2017;1200;32;;19.1;
83781;13/10/2017;0000;;34.5;;
83781;13/10/2017;1200;0;;19.1;
83781;14/10/2017;0000;;31.4;;
83781;14/10/2017;1200;10.8;;19.3;
83781;15/10/2017;0000;;19.8;;
83781;15/10/2017;1200;0;;16.1;
83781;16/10/2017;0000;;24.4;;
83781;16/10/2017;1200;0;;15.4;
83781;17/10/2017;0000;;28.5;;
83781;17/10/2017;1200;0;;17.2;
83781;18/10/2017;0000;;31.6;;
83781;18/10/2017;1200;0;;17.9;
83781;19/10/2017;0000;;26.2;;
83781;19/10/2017;1200;0;;19.6;
83781;20/10/2017;0000;;26.1;;
83781;20/10/2017;1200;0;;19;
83781;21/10/2017;0000;;25.7;;
83781;21/10/2017;1200;0.8;;18.5;
83781;22/10/2017;0000;;23.5;;
83781;22/10/2017;1200;0.1;;18.8;
83781;23/10/2017;0000;;19.7;;
83781;23/10/2017;1200;4.1;;13.8;
83781;24/10/2017;0000;;20.9;;
83781;24/10/2017;1200;0;;13.8;
83781;25/10/2017;0000;;30.3;;
83781;25/10/2017;1200;0;;16.3;
83781;26/10/2017;0000;;25.6;;
83781;26/10/2017;1200;32.8;;15.4;
83781;27/10/2017;0000;;25.8;;
83781;27/10/2017;1200;2.2;;18;
83781;28/10/2017;0000;;28;;
83781;28/10/2017;1200;3.4;;18.5;
83781;29/10/2017;0000;;24.8;;
83781;29/10/2017;1200;0;;19.6;
83781;30/10/2017;0000;;22.4;;
83781;30/10/2017;1200;1.3;;18.2;
83781;31/10/2017;0000;;22.7;;
83781;31/10/2017;1200;7;;17;
83781;01/11/2017;0000;;22;;
83781;01/11/2017;1200;0;;14.6;
83781;02/11/2017;0000;;25.8;;
83781;02/11/2017;1200;0;;14.4;
83781;03/11/2017;0000;;31.5;;
83781;03/11/2017;1200;0;;14.8;
83781;04/11/2017;0000;;29.8;;
83781;04/11/2017;1200;0;;18.8;
83781;05/11/2017;0000;;21.4;;
83781;05/11/2017;1200;26.4;;17.4;
83781;06/11/2017;0000;;19.5;;
83781;06/11/2017;1200;0;;15.2;
83781;07/11/2017;0000;;24.7;;
83781;07/11/2017;1200;0;;14.6;
83781;08/11/2017;0000;;26.2;;
83781;08/11/2017;1200;0;;16.1;
83781;09/11/2017;0000;;26.7;;
83781;09/11/2017;1200;0;;17.7;
83781;10/11/2017;0000;;29.5;;
83781;10/11/2017;1200;4.2;;18.4;
83781;11/11/2017;0000;;24.8;;
83781;11/11/2017;1200;16.4;;16.4;
83781;12/11/2017;0000;;28.4;;
83781;12/11/2017;1200;0;;12.7;
83781;13/11/2017;0000;;26.8;;
83781;13/11/2017;1200;0;;15.9;
83781;14/11/2017;0000;;28.3;;
83781;14/11/2017;1200;0;;13.2;
83781;15/11/2017;0000;;32.4;;
83781;15/11/2017;1200;0;;13.1;
83781;16/11/2017;0000;;31.6;;
83781;16/11/2017;1200;0;;20.2;
83781;17/11/2017;0000;;29.5;;
83781;17/11/2017;1200;4.8;;18.5;
83781;18/11/2017;0000;;29.8;;
83781;18/11/2017;1200;12.6;;18.6;
83781;19/11/2017;0000;;26.2;;
83781;19/11/2017;1200;22;;19.1;
83781;20/11/2017;0000;;21.8;;
83781;20/11/2017;1200;3;;18.6;
83781;21/11/2017;0000;;29.5;;
83781;21/11/2017;1200;6.6;;17.7;
83781;22/11/2017;0000;;23.5;;
83781;22/11/2017;1200;28;;16.7;
83781;23/11/2017;0000;;22.2;;
83781;23/11/2017;1200;0.8;;15.2;
83781;24/11/2017;0000;;29.4;;
83781;24/11/2017;1200;0;;16.5;
83781;25/11/2017;0000;;32.1;;
83781;25/11/2017;1200;0;;17.5;
83781;26/11/2017;0000;;25.9;;
83781;26/11/2017;1200;7.8;;17.6;
83781;27/11/2017;0000;;26.6;;
83781;27/11/2017;1200;26;;17.6;
83781;28/11/2017;0000;;26.4;;
83781;28/11/2017;1200;1.2;;18.7;
83781;29/11/2017;0000;;26.2;;
83781;29/11/2017;1200;0;;15.9;
83781;30/11/2017;0000;;24.3;;
83781;30/11/2017;1200;0;;16.4;
83781;01/12/2017;0000;;25.2;;
83781;01/12/2017;1200;0;;18;
83781;02/12/2017;0000;;25.4;;
83781;02/12/2017;1200;0;;18.2;
83781;03/12/2017;0000;;28.5;;
83781;03/12/2017;1200;0;;18.6;
83781;04/12/2017;0000;;30.7;;
83781;04/12/2017;1200;0;;19.6;
83781;05/12/2017;0000;;28.2;;
83781;05/12/2017;1200;0;;19.3;
83781;06/12/2017;0000;;29.2;;
83781;06/12/2017;1200;0;;19.9;
83781;07/12/2017;0000;;27.3;;
83781;07/12/2017;1200;0;;19.4;
83781;08/12/2017;0000;;28.2;;
83781;08/12/2017;1200;8.2;;19.8;
83781;09/12/2017;0000;;27.4;;
83781;09/12/2017;1200;11;;19.1;
83781;10/12/2017;0000;;30.2;;
83781;10/12/2017;1200;0;;17.3;
83781;11/12/2017;0000;;30.8;;
83781;11/12/2017;1200;6;;18.6;
83781;12/12/2017;0000;;21.1;;
83781;12/12/2017;1200;0;;17.1;
83781;13/12/2017;0000;;27.1;;
83781;13/12/2017;1200;0;;17.1;
83781;14/12/2017;0000;;31.6;;
83781;14/12/2017;1200;0;;18.2;
83781;15/12/2017;0000;;31.9;;
83781;15/12/2017;1200;0;;18.5;
83781;16/12/2017;0000;;31.3;;
83781;16/12/2017;1200;0;;20.1;
83781;17/12/2017;0000;;32.8;;
83781;17/12/2017;1200;2.3;;20.8;
83781;18/12/2017;0000;;29.2;;
83781;18/12/2017;1200;10.4;;19.3;
83781;19/12/2017;0000;;29.9;;
83781;19/12/2017;1200;0;;20.5;
83781;20/12/2017;0000;;30.4;;
83781;20/12/2017;1200;0;;20.2;
83781;21/12/2017;0000;;21.5;;
83781;21/12/2017;1200;30.2;;19.1;
83781;22/12/2017;0000;;23;;
83781;22/12/2017;1200;8.2;;19.6;
83781;23/12/2017;0000;;28.6;;
83781;23/12/2017;1200;1.8;;20.3;
83781;24/12/2017;0000;;28.1;;
83781;24/12/2017;1200;0;;21.5;
83781;25/12/2017;0000;;28.5;;
83781;25/12/2017;1200;0;;19.9;
83781;26/12/2017;0000;;28.7;;
83781;26/12/2017;1200;33.2;;19.9;
83781;27/12/2017;0000;;29.7;;
83781;27/12/2017;1200;10.5;;21.1;
83781;28/12/2017;0000;;26.4;;
83781;28/12/2017;1200;1.2;;22.1;
83781;29/12/2017;0000;;24.4;;
83781;29/12/2017;1200;5.7;;19.2;
83781;30/12/2017;0000;;25.2;;
83781;30/12/2017;1200;15.1;;19.2;
83781;31/12/2017;0000;;25.4;;
83781;31/12/2017;1200;7.5;;19.7;
83781;01/01/2018;0000;;29.2;;
83781;01/01/2018;1200;26;;19.3;
83781;02/01/2018;0000;;28.1;;
83781;02/01/2018;1200;0;;21.6;
83781;03/01/2018;0000;;25.9;;
83781;03/01/2018;1200;2.2;;19.8;
83781;04/01/2018;0000;;28.5;;
83781;04/01/2018;1200;12.1;;19.7;
83781;05/01/2018;0000;;29.4;;
83781;05/01/2018;1200;0;;17.5;
83781;06/01/2018;0000;;27.9;;
83781;06/01/2018;1200;0;;19.9;
83781;07/01/2018;0000;;20.3;;
83781;07/01/2018;1200;5;;16.4;
83781;08/01/2018;0000;;21.4;;
83781;08/01/2018;1200;34.2;;16.4;
83781;09/01/2018;0000;;25.5;;
83781;09/01/2018;1200;9.7;;18.3;
83781;10/01/2018;0000;;29;;
83781;10/01/2018;1200;0.8;;19;
83781;11/01/2018;0000;;30.2;;
83781;11/01/2018;1200;18.5;;20;
83781;12/01/2018;0000;;24.4;;
83781;12/01/2018;1200;14.8;;19.3;
83781;13/01/2018;0000;;26.8;;
83781;13/01/2018;1200;0;;19;
83781;14/01/2018;0000;;30.4;;
83781;14/01/2018;1200;0;;19.2;
83781;15/01/2018;0000;;29.8;;
83781;15/01/2018;1200;6;;19.8;
83781;16/01/2018;0000;;29.2;;
83781;16/01/2018;1200;1;;19.8;
83781;17/01/2018;0000;;30.8;;
83781;17/01/2018;1200;5.8;;20.8;
83781;18/01/2018;0000;;31.6;;
83781;18/01/2018;1200;0;;22.3;
83781;19/01/2018;0000;;28.8;;
83781;19/01/2018;1200;12;;21;
83781;20/01/2018;0000;;29;;
83781;20/01/2018;1200;2;;20.2;
83781;21/01/2018;0000;;30.2;;
83781;21/01/2018;1200;22;;19.6;
83781;22/01/2018;0000;;31.8;;
83781;22/01/2018;1200;8.8;;19.6;
83781;23/01/2018;0000;;32;;
83781;23/01/2018;1200;4;;21;
83781;24/01/2018;0000;;33.7;;
83781;24/01/2018;1200;4.2;;20.6;
83781;25/01/2018;0000;;29.7;;
83781;25/01/2018;1200;0;;20.6;
83781;26/01/2018;0000;;24.8;;
83781;26/01/2018;1200;0;;19.8;
83781;27/01/2018;0000;;25.1;;
83781;27/01/2018;1200;0.3;;18.5;
83781;28/01/2018;0000;;31.2;;
83781;28/01/2018;1200;0;;19.6;
83781;29/01/2018;0000;;25.8;;
83781;29/01/2018;1200;3;;21.4;
83781;30/01/2018;0000;;21.8;;
83781;30/01/2018;1200;35.1;;18.2;
83781;31/01/2018;0000;;25.5;;
83781;31/01/2018;1200;16.8;;17.2;
83781;01/02/2018;0000;;27.3;;
83781;01/02/2018;1200;0;;18.3;
83781;02/02/2018;0000;;27.8;;
83781;02/02/2018;1200;0;;18.6;
83781;03/02/2018;0000;;25.9;;
83781;03/02/2018;1200;0;;18.1;
83781;04/02/2018;0000;;25.7;;
83781;04/02/2018;1200;0;;16.7;
83781;05/02/2018;0000;;25.4;;
83781;05/02/2018;1200;0;;18.2;
83781;06/02/2018;0000;;24.4;;
83781;06/02/2018;1200;0;;17.7;
83781;07/02/2018;0000;;29;;
83781;07/02/2018;1200;0;;18.8;
83781;08/02/2018;0000;;29.6;;
83781;08/02/2018;1200;0;;17.3;
83781;09/02/2018;0000;;32.8;;
83781;09/02/2018;1200;1.4;;19.3;
83781;10/02/2018;0000;;30;;
83781;10/02/2018;1200;0;;20.3;
83781;11/02/2018;0000;;31;;
83781;11/02/2018;1200;10.2;;20.2;
83781;12/02/2018;0000;;32;;
83781;12/02/2018;1200;0;;22.7;
83781;13/02/2018;0000;;24.5;;
83781;13/02/2018;1200;2;;18.6;
83781;14/02/2018;0000;;22.2;;
83781;14/02/2018;1200;0;;18.2;
83781;15/02/2018;0000;;24.1;;
83781;15/02/2018;1200;1.3;;17.8;
83781;16/02/2018;0000;;24.5;;
83781;16/02/2018;1200;0.2;;17.1;
83781;17/02/2018;0000;;27;;
83781;17/02/2018;1200;0;;17.9;
83781;18/02/2018;0000;;23.8;;
83781;18/02/2018;1200;0;;19.8;
83781;19/02/2018;0000;;26.8;;
83781;19/02/2018;1200;0;;18.6;
83781;20/02/2018;0000;;27.7;;
83781;20/02/2018;1200;0;;21.2;
83781;21/02/2018;0000;;29.7;;
83781;21/02/2018;1200;5;;21.5;
83781;22/02/2018;0000;;30.2;;
83781;22/02/2018;1200;0;;20.4;
83781;23/02/2018;0000;;27.3;;
83781;23/02/2018;1200;9;;19.3;
83781;24/02/2018;0000;;27.5;;
83781;24/02/2018;1200;0;;17.8;
83781;25/02/2018;0000;;26.8;;
83781;25/02/2018;1200;0;;17.6;
83781;26/02/2018;0000;;27.2;;
83781;26/02/2018;1200;0;;19.6;
83781;27/02/2018;0000;;28.5;;
83781;27/02/2018;1200;73.1;;19;
83781;28/02/2018;0000;;30.3;;
83781;28/02/2018;1200;0;;19.5;
83781;01/03/2018;0000;;30.6;;
83781;01/03/2018;1200;0;;20.9;
83781;02/03/2018;0000;;31.4;;
83781;02/03/2018;1200;0.5;;21.3;
83781;03/03/2018;0000;;29.5;;
83781;03/03/2018;1200;4.2;;20;
83781;04/03/2018;0000;;31.3;;
83781;04/03/2018;1200;0;;21;
83781;05/03/2018;0000;;31.2;;
83781;05/03/2018;1200;6.4;;20.4;
83781;06/03/2018;0000;;29.8;;
83781;06/03/2018;1200;22.1;;20.7;
83781;07/03/2018;0000;;30;;
83781;07/03/2018;1200;2.2;;21.3;
83781;08/03/2018;0000;;23.8;;
83781;08/03/2018;1200;0;;20.2;
83781;09/03/2018;0000;;26.8;;
83781;09/03/2018;1200;0.4;;19.2;
83781;10/03/2018;0000;;27.5;;
83781;10/03/2018;1200;0;;20.1;
83781;11/03/2018;0000;;31;;
83781;11/03/2018;1200;0.4;;19.3;
83781;12/03/2018;0000;;31.2;;
83781;12/03/2018;1200;0;;20.4;
83781;13/03/2018;0000;;29.3;;
83781;13/03/2018;1200;42.8;;20.3;
83781;14/03/2018;0000;;33.6;;
83781;14/03/2018;1200;0;;21.6;
83781;15/03/2018;0000;;31;;
83781;15/03/2018;1200;32.8;;19.9;
83781;16/03/2018;0000;;30.5;;
83781;16/03/2018;1200;0;;22.4;
83781;17/03/2018;0000;;29.6;;
83781;17/03/2018;1200;0;;21.2;
83781;18/03/2018;0000;;32;;
83781;18/03/2018;1200;0;;19.7;
83781;19/03/2018;0000;;31.9;;
83781;19/03/2018;1200;0;;21.4;
83781;20/03/2018;0000;;31;;
83781;20/03/2018;1200;0;;19.5;
83781;21/03/2018;0000;;27;;
83781;21/03/2018;1200;50.1;;19.5;
83781;22/03/2018;0000;;26.4;;
83781;22/03/2018;1200;5.4;;19.8;
83781;23/03/2018;0000;;30;;
83781;23/03/2018;1200;0;;20.2;
83781;24/03/2018;0000;;30.3;;
83781;24/03/2018;1200;0;;20.1;
83781;25/03/2018;0000;;30.2;;
83781;25/03/2018;1200;0;;20.6;
83781;26/03/2018;0000;;28.2;;
83781;26/03/2018;1200;0;;21.6;
83781;27/03/2018;0000;;28.6;;
83781;27/03/2018;1200;13.6;;18.3;
83781;28/03/2018;0000;;28.2;;
83781;28/03/2018;1200;8.7;;19.1;
83781;29/03/2018;0000;;28.5;;
83781;29/03/2018;1200;22.4;;19.6;
83781;30/03/2018;0000;;27.8;;
83781;30/03/2018;1200;1.5;;19.6;
83781;31/03/2018;0000;;28.3;;
83781;31/03/2018;1200;7;;19.3;
83781;01/04/2018;0000;;28.5;;
83781;01/04/2018;1200;8;;19.3;
83781;02/04/2018;0000;;26;;
83781;02/04/2018;1200;2.2;;20;
83781;03/04/2018;0000;;26.3;;
83781;03/04/2018;1200;0;;20.5;
83781;04/04/2018;0000;;26.8;;
83781;04/04/2018;1200;0.2;;19.3;
83781;05/04/2018;0000;;27.8;;
83781;05/04/2018;1200;0;;18.2;
83781;06/04/2018;0000;;27.2;;
83781;06/04/2018;1200;0;;19.4;
83781;07/04/2018;0000;;28.6;;
83781;07/04/2018;1200;0;;18;
83781;08/04/2018;0000;;28.1;;
83781;08/04/2018;1200;0;;18.7;
83781;09/04/2018;0000;;27.8;;
83781;09/04/2018;1200;0;;18.6;
83781;10/04/2018;0000;;28.2;;
83781;10/04/2018;1200;0;;18.3;
83781;11/04/2018;0000;;27.7;;
83781;11/04/2018;1200;0;;18.5;
83781;12/04/2018;0000;;28.2;;
83781;12/04/2018;1200;0;;17.7;
83781;13/04/2018;0000;;29.8;;
83781;13/04/2018;1200;0;;19.3;
83781;14/04/2018;0000;;26.2;;
83781;14/04/2018;1200;0;;19.6;
83781;15/04/2018;0000;;20.8;;
83781;15/04/2018;1200;3.8;;18.4;
83781;16/04/2018;0000;;21.2;;
83781;16/04/2018;1200;13.8;;17;
83781;17/04/2018;0000;;23.3;;
83781;17/04/2018;1200;0;;15.7;
83781;18/04/2018;0000;;25.1;;
83781;18/04/2018;1200;0;;14;
83781;19/04/2018;0000;;26.2;;
83781;19/04/2018;1200;0;;14;
83781;20/04/2018;0000;;25.8;;
83781;20/04/2018;1200;0;;14.2;
83781;21/04/2018;0000;;26.3;;
83781;21/04/2018;1200;0;;13.8;
83781;22/04/2018;0000;;26.3;;
83781;22/04/2018;1200;0;;15.8;
83781;23/04/2018;0000;;26.7;;
83781;23/04/2018;1200;0;;16.7;
83781;24/04/2018;0000;;27;;
83781;24/04/2018;1200;0;;17.1;
83781;25/04/2018;0000;;28.2;;
83781;25/04/2018;1200;0;;17.8;
83781;26/04/2018;0000;;27.8;;
83781;26/04/2018;1200;0;;18.6;
83781;27/04/2018;0000;;28.6;;
83781;27/04/2018;1200;0;;18.8;
83781;28/04/2018;0000;;28.4;;
83781;28/04/2018;1200;0;;19.3;
83781;29/04/2018;0000;;28.4;;
83781;29/04/2018;1200;0;;19;
83781;30/04/2018;0000;;29;;
83781;30/04/2018;1200;0;;17;
83781;01/05/2018;0000;;28;;
83781;01/05/2018;1200;0;;18.1;
83781;02/05/2018;0000;;27.5;;
83781;02/05/2018;1200;0;;18;
83781;03/05/2018;0000;;29;;
83781;03/05/2018;1200;0;;17.9;
83781;04/05/2018;0000;;29.5;;
83781;04/05/2018;1200;0;;17.7;
83781;05/05/2018;0000;;29.6;;
83781;05/05/2018;1200;0;;18.1;
83781;06/05/2018;0000;;25.8;;
83781;06/05/2018;1200;0;;18.1;
83781;07/05/2018;0000;;25.4;;
83781;07/05/2018;1200;0;;18.3;
83781;08/05/2018;0000;;24.1;;
83781;08/05/2018;1200;0;;16.9;
83781;09/05/2018;0000;;25;;
83781;09/05/2018;1200;0;;15.7;
83781;10/05/2018;0000;;26.6;;
83781;10/05/2018;1200;0;;15.9;
83781;11/05/2018;0000;;27.3;;
83781;11/05/2018;1200;0;;15.2;
83781;12/05/2018;0000;;26.4;;
83781;12/05/2018;1200;0;;18.4;
83781;13/05/2018;0000;;23.6;;
83781;13/05/2018;1200;0;;17;
83781;14/05/2018;0000;;25.6;;
83781;14/05/2018;1200;0;;16.3;
83781;15/05/2018;0000;;22.6;;
83781;15/05/2018;1200;0;;17.4;
83781;16/05/2018;0000;;27.2;;
83781;16/05/2018;1200;0;;17.6;
83781;17/05/2018;0000;;24.1;;
83781;17/05/2018;1200;0;;17.1;
83781;18/05/2018;0000;;27.5;;
83781;18/05/2018;1200;0;;17.1;
83781;19/05/2018;0000;;22.3;;
83781;19/05/2018;1200;2.6;;15.4;
83781;20/05/2018;0000;;21;;
83781;20/05/2018;1200;8.2;;9.6;
83781;21/05/2018;0000;;21.5;;
83781;21/05/2018;1200;0;;9.3;
83781;22/05/2018;0000;;24.6;;
83781;22/05/2018;1200;0;;9.7;
83781;23/05/2018;0000;;22.2;;
83781;23/05/2018;1200;0;;11.4;
83781;24/05/2018;0000;;22.9;;
83781;24/05/2018;1200;0;;12.5;
83781;25/05/2018;0000;;22.8;;
83781;25/05/2018;1200;0;;12.1;
83781;26/05/2018;0000;;23.3;;
83781;26/05/2018;1200;0;;14.9;
83781;27/05/2018;0000;;24.2;;
83781;27/05/2018;1200;0;;14.7;
83781;28/05/2018;0000;;22.6;;
83781;28/05/2018;1200;0;;12.9;
83781;29/05/2018;0000;;24;;
83781;29/05/2018;1200;0;;13.3;
83781;30/05/2018;0000;;24.4;;
83781;30/05/2018;1200;0;;13.4;
83781;31/05/2018;0000;;25.1;;
83781;31/05/2018;1200;0;;12.5;
83781;01/06/2018;0000;;25.1;;
83781;01/06/2018;1200;0;;15.2;
83781;02/06/2018;0000;;25.3;;
83781;02/06/2018;1200;0;;16.3;
83781;03/06/2018;0000;;22.5;;
83781;03/06/2018;1200;0.8;;13.7;
83781;04/06/2018;0000;;17.4;;
83781;04/06/2018;1200;0;;13.5;
83781;05/06/2018;0000;;18.6;;
83781;05/06/2018;1200;0.3;;14.1;
83781;06/06/2018;0000;;23.2;;
83781;06/06/2018;1200;0;;14;
83781;07/06/2018;0000;;22.2;;
83781;07/06/2018;1200;2.6;;15.3;
83781;08/06/2018;0000;;20.8;;
83781;08/06/2018;1200;2;;14.3;
83781;09/06/2018;0000;;19.7;;
83781;09/06/2018;1200;0;;12.5;
83781;10/06/2018;0000;;24.5;;
83781;10/06/2018;1200;0;;14;
83781;11/06/2018;0000;;27.8;;
83781;11/06/2018;1200;0;;14.9;
83781;12/06/2018;0000;;27.9;;
83781;12/06/2018;1200;0;;17.3;
83781;13/06/2018;0000;;24.2;;
83781;13/06/2018;1200;6.8;;13.2;
83781;14/06/2018;0000;;21.2;;
83781;14/06/2018;1200;0.2;;13.4;
83781;15/06/2018;0000;;16.8;;
83781;15/06/2018;1200;0;;12.5;
83781;16/06/2018;0000;;16.2;;
83781;16/06/2018;1200;0;;13.5;
83781;17/06/2018;0000;;20.1;;
83781;17/06/2018;1200;0;;13.6;
83781;18/06/2018;0000;;22;;
83781;18/06/2018;1200;0;;13.9;
83781;19/06/2018;0000;;23.3;;
83781;19/06/2018;1200;0;;15;
83781;20/06/2018;0000;;25.5;;
83781;20/06/2018;1200;0;;14.7;
83781;21/06/2018;0000;;25.4;;
83781;21/06/2018;1200;0;;14;
83781;22/06/2018;0000;;24.6;;
83781;22/06/2018;1200;0;;15;
83781;23/06/2018;0000;;26.4;;
83781;23/06/2018;1200;0;;14.6;
83781;24/06/2018;0000;;28.5;;
83781;24/06/2018;1200;0;;17.5;
83781;25/06/2018;0000;;27.2;;
83781;25/06/2018;1200;0;;15.9;
83781;26/06/2018;0000;;26.5;;
83781;26/06/2018;1200;0;;16.6;
83781;27/06/2018;0000;;23.4;;
83781;27/06/2018;1200;0;;15.5;
83781;28/06/2018;0000;;26;;
83781;28/06/2018;1200;0;;15.2;
83781;29/06/2018;0000;;26.4;;
83781;29/06/2018;1200;0;;14.7;
83781;30/06/2018;0000;;26.8;;
83781;30/06/2018;1200;0;;15.1;
83781;01/07/2018;0000;;27.4;;
83781;01/07/2018;1200;0;;14.9;
83781;02/07/2018;0000;;27.3;;
83781;02/07/2018;1200;0;;14.9;
83781;03/07/2018;0000;;24.7;;
83781;03/07/2018;1200;0;;16.2;
83781;04/07/2018;0000;;23.7;;
83781;04/07/2018;1200;0;;15.5;
83781;05/07/2018;0000;;28.5;;
83781;05/07/2018;1200;0;;14.7;
83781;06/07/2018;0000;;26.6;;
83781;06/07/2018;1200;0;;15.3;
83781;07/07/2018;0000;;25.2;;
83781;07/07/2018;1200;0;;14;
83781;08/07/2018;0000;;27.7;;
83781;08/07/2018;1200;0;;18.4;
83781;09/07/2018;0000;;25.2;;
83781;09/07/2018;1200;0;;14.7;
83781;10/07/2018;0000;;15.6;;
83781;10/07/2018;1200;0;;10.6;
83781;11/07/2018;0000;;15.5;;
83781;11/07/2018;1200;0;;9.7;
83781;12/07/2018;0000;;19.4;;
83781;12/07/2018;1200;0;;9.6;
83781;13/07/2018;0000;;23.6;;
83781;13/07/2018;1200;0;;9.1;
83781;14/07/2018;0000;;26.4;;
83781;14/07/2018;1200;0;;11;
83781;15/07/2018;0000;;28.2;;
83781;15/07/2018;1200;0;;13;
83781;16/07/2018;0000;;28.3;;
83781;16/07/2018;1200;0;;14.3;
83781;17/07/2018;0000;;27;;
83781;17/07/2018;1200;0;;14.4;
83781;18/07/2018;0000;;27.8;;
83781;18/07/2018;1200;0;;13.7;
83781;19/07/2018;0000;;28.1;;
83781;19/07/2018;1200;0;;15;
83781;20/07/2018;0000;;28.7;;
83781;20/07/2018;1200;0;;15;
83781;21/07/2018;0000;;28.1;;
83781;21/07/2018;1200;0;;15.7;
83781;22/07/2018;0000;;22.1;;
83781;22/07/2018;1200;0;;15;
83781;23/07/2018;0000;;25.5;;
83781;23/07/2018;1200;0;;14.9;
83781;24/07/2018;0000;;20.5;;
83781;24/07/2018;1200;0;;14.1;
83781;25/07/2018;0000;;23.8;;
83781;25/07/2018;1200;0;;14.9;
83781;26/07/2018;0000;;25.5;;
83781;26/07/2018;1200;0;;14.9;
83781;27/07/2018;0000;;26.6;;
83781;27/07/2018;1200;0;;14.4;
83781;28/07/2018;0000;;27.4;;
83781;28/07/2018;1200;0;;15;
83781;29/07/2018;0000;;29.2;;
83781;29/07/2018;1200;0;;16.1;
83781;30/07/2018;0000;;25.2;;
83781;30/07/2018;1200;0;;16.4;
83781;31/07/2018;0000;;18.4;;
83781;31/07/2018;1200;24.2;;13.3;
83781;01/08/2018;0000;;14.5;;
83781;01/08/2018;1200;0;;12.5;
83781;02/08/2018;0000;;17.1;;
83781;02/08/2018;1200;5;;12.4;
83781;03/08/2018;0000;;16.2;;
83781;03/08/2018;1200;0;;13.6;
83781;04/08/2018;0000;;20.4;;
83781;04/08/2018;1200;17.6;;14.2;
83781;05/08/2018;0000;;19.8;;
83781;05/08/2018;1200;0;;14.5;
83781;06/08/2018;0000;;15.1;;
83781;06/08/2018;1200;5.1;;13.2;
83781;07/08/2018;0000;;17.8;;
83781;07/08/2018;1200;8.5;;12;
83781;08/08/2018;0000;;26;;
83781;08/08/2018;1200;0;;12.9;
83781;09/08/2018;0000;;24.6;;
83781;09/08/2018;1200;2.2;;15.2;
83781;10/08/2018;0000;;20.7;;
83781;10/08/2018;1200;0;;10.2;
83781;11/08/2018;0000;;22.8;;
83781;11/08/2018;1200;0;;10.5;
83781;12/08/2018;0000;;19.2;;
83781;12/08/2018;1200;0;;10.5;
83781;13/08/2018;0000;;21.4;;
83781;13/08/2018;1200;0;;10.1;
83781;14/08/2018;0000;;27.9;;
83781;14/08/2018;1200;0;;10;
83781;15/08/2018;0000;;17.8;;
83781;15/08/2018;1200;0;;12.7;
83781;16/08/2018;0000;;17.3;;
83781;16/08/2018;1200;0;;13.8;
83781;17/08/2018;0000;;17.4;;
83781;17/08/2018;1200;0.5;;13.5;
83781;18/08/2018;0000;;22.2;;
83781;18/08/2018;1200;0.1;;13;
83781;19/08/2018;0000;;26.7;;
83781;19/08/2018;1200;0;;13.7;
83781;20/08/2018;0000;;27.8;;
83781;20/08/2018;1200;0;;14.4;
83781;21/08/2018;0000;;28.8;;
83781;21/08/2018;1200;0;;14.2;
83781;22/08/2018;0000;;26.5;;
83781;22/08/2018;1200;0;;14.9;
83781;23/08/2018;0000;;27.7;;
83781;23/08/2018;1200;0;;16.2;
83781;24/08/2018;0000;;29.7;;
83781;24/08/2018;1200;0;;17.7;
